SAP Num,Manufacturer part no.,Base model code,Processor,Memory,HDD,Graphics,Mouse and Trackpad,Keyboard Options,VESA Mount,Power,Colour,Stock,ALP,DAC
5155177,Z0VX_73_GB_CTO,MRT32B/A,3.6GHz quad-core 8th-generation Intel Core i3 processor,32GB 2666MHz DDR4,1TB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,2048.333333,1990.46
,NOT YET CONFIGURED,MRT32B/A,3.6GHz quad-core 8th-generation Intel Core i3 processor,32GB 2666MHz DDR4,1TB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,2081.663333,2022.54
5155197,Z0VX_2000413449_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1265.833333,1228.55
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1299.163333,1260.63
5149670,Z0VX_32_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1307.503333,1268.65
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1340.833333,1300.73
5149671,Z0VX_33_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1373.333333,1332.81
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1406.663333,1364.89
5155206,Z0VX_2000413453_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Fusion Drive Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1340.833333,1301.73
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Fusion Drive Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1374.163333,1333.81
5155154,Z0VX_50_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Fusion Drive Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1382.503333,1341.83
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Fusion Drive Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1415.833333,1373.91
5155155,Z0VX_51_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Fusion Drive Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1448.333333,1405.99
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB Fusion Drive Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1481.663333,1438.07
5155207,Z0VX_2000479790_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,256GB SSD Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1415.833333,1374.92
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,256GB SSD Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1449.163333,1407
5155156,Z0VX_52_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,256GB SSD Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1457.503333,1415.02
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,256GB SSD Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1490.833333,1447.1
5155157,Z0VX_2000448122_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,256GB SSD Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1523.333333,1479.18
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,256GB SSD Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1556.663333,1511.26
5155208,Z0VX_12_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,512GB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1565.833333,1520.28
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,512GB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1599.163333,1552.36
5155158,Z0VX_54_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,512GB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1607.503333,1560.38
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,512GB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1640.833333,1592.46
5155159,Z0VX_55_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,512GB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1673.333333,1624.54
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,512GB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1706.663333,1656.62
5149651,Z0VX_2000455558_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1715.833333,1666.65
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1749.163333,1698.73
5155160,Z0VX_56_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1757.503333,1706.75
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1790.833333,1738.83
5155161,Z0VX_57_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1823.333333,1770.91
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",8GB 2666MHz DDR4,1TB SSD storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1856.663333,1802.99
5155200,Z0VX_2000413451_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",16GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1415.833333,1374.92
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",16GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1449.163333,1407
5155142,Z0VX_38_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",16GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1457.503333,1415.02
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",16GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1490.833333,1447.1
5155143,Z0VX_39_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",16GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1523.333333,1479.18
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",16GB 2666MHz DDR4,1TB Serial ATA Drive,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2 + Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1556.663333,1511.26
5149660,Z0VX_2000412763_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",16GB 2666MHz DDR4,1TB Fusion Drive Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1490.833333,1448.1
,NOT YET CONFIGURED,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",16GB 2666MHz DDR4,1TB Fusion Drive Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Mouse 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Select this to include a VESA mount (Stand not included),UK Power Supply,Silver,0,1524.163333,1480.18
5155178,Z0VX_74_GB_CTO,MRT32B/A,"3.2GHz 6-core 8th-generation Intel Core i7 processor, Turbo Boost up to 4.6GHz",16GB 2666MHz DDR4,1TB Fusion Drive Storage,Radeon Pro 555X with 2GB video memory,Apple Magic Trackpad 2,UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required),Standard fit,UK Power Supply,Silver,0,1532.503333,1488.2
