SAP Num,Manufacturer part no.,Base model code,Processor,Memory,HDD,Graphics,Mouse and Trackpad,Keyboard Options,Power,Colour,Stock,ALP,DAC
4573748,Z0UR_2000332179_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6595,6403.11
4573808,Z0UR_2000333003_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6636.67,6443.21
4573809,Z0UR_2000333002_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6719.17,6523.41
5413740,Z0UR_2000450512_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6707.5,6512.39
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6749.17,6552.49
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6831.67,6632.69
4573713,Z0UR_2000332489_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6782.5,6440.2
4573881,Z0UR_2000334098_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6824.17,6480.3
4573882,Z0UR_2000334099_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6906.67,6560.5
4573749,Z0UR_2000332180_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7195,6841.2
4573810,Z0UR_2000333001_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7236.67,6881.3
4573811,Z0UR_2000333000_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7319.17,6961.5
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7307.5,6950.48
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7349.17,6990.58
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",32GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7431.67,7070.78
4573704,Z0UR_2000332479_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6182.5,6002.11
4573863,Z0UR_2000334080_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6224.17,6042.21
4573864,Z0UR_2000334081_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6306.67,6122.41
4573740,Z0UR_2000332171_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6595,6403.11
4573793,Z0UR_2000333020_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6636.67,6443.21
4573794,Z0UR_2000333019_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6719.17,6523.41
5356645,Z0UR_2000439673_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6707.5,6512.39
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6749.17,6552.49
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6831.67,6632.69
4573729,Z0UR_2000332157_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6482.5,6293.84
4573764,Z0UR_2000334124_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6524.17,6333.94
4573765,Z0UR_2000334125_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6606.67,6414.14
4573762,Z0UR_2000332196_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6895,6694.84
4573836,Z0UR_2000333258_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,6936.67,6734.94
4573837,Z0UR_2000333257_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7019.17,6815.14
5352168,Z0UR_2000437851_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7007.5,6804.12
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7049.17,6844.22
5354961,Z0UR_2000439135_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7131.67,6924.42
4573724,Z0UR_2000332158_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7082.5,6731.93
4573766,Z0UR_2000334126_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7124.17,6772.03
4573767,Z0UR_2000334127_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7206.67,6852.23
4573840,Z0UR_2000335056_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7495,7132.93
4573838,Z0UR_2000333256_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7536.67,7173.03
4573839,Z0UR_2000333255_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7619.17,7253.23
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7607.5,7242.21
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7649.17,7282.31
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",64GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7731.67,7362.51
4573705,Z0UR_2000332480_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7382.5,7169.03
4573865,Z0UR_2000334082_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7424.17,7209.13
4573866,Z0UR_2000334083_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7506.67,7289.33
4573741,Z0UR_2000332172_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7795,7570.03
4573786,Z0UR_2000333018_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7836.67,7610.13
4573795,Z0UR_2000333017_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7919.17,7690.33
5434489,Z0UR_2000457870_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7907.5,7679.31
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7949.17,7719.41
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8031.67,7799.61
4573725,Z0UR_2000332159_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7682.5,7460.76
4573768,Z0UR_2000334128_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7724.17,7500.86
4573769,Z0UR_2000334129_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,7806.67,7581.06
4573841,Z0UR_2000333273_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8095,7861.76
4573906,Z0UR_2000333254_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8136.67,7901.86
4573907,Z0UR_2000333253_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8219.17,7982.06
5413739,Z0UR_2000450513_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,1,8207.5,7971.04
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8249.17,8011.14
5281019,Z0UR_2000425046_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8331.67,8091.34
4573726,Z0UR_2000332160_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8282.5,7898.85
4573770,Z0UR_2000334130_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8324.17,7938.95
4573771,Z0UR_2000334131_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8406.67,8019.15
4573842,Z0UR_2000335057_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8695,8299.85
4573908,Z0UR_2000333252_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8736.67,8339.95
4573909,Z0UR_2000333251_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8819.17,8420.15
5467180,Z0UR_2000465138_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8807.5,8409.13
